cik1	fy1	period1	cik2	fy2	period2	dist
0000948426	2012	20121231	0001450708	2012	20121031	0.435233482508
0000948426	2012	20121231	0001530804	2012	20121231	0.420887042014
0000948426	2012	20121231	0001523733	2012	20121231	0.408676562479
0001523733	2012	20121231	0001136352	2012	20120930	0.345126441893
0001523733	2012	20121231	0001064728	2012	20121231	0.349487114238
0001523733	2012	20121231	0001034842	2012	20121231	0.438811178786
0001523733	2012	20121231	0000098362	2012	20121231	0.404069669736
0001523733	2012	20121231	0001412486	2012	20121231	0.333719626544
0001523733	2012	20121231	0001384072	2012	20121231	0.38193533874
0001523733	2012	20121231	0001281198	2012	20121231	0.402561993221
0001523733	2012	20121231	0000068709	2012	20120929	0.378120795695
0001523733	2012	20121231	0000093410	2012	20121231	0.447227315323
0001523733	2012	20121231	0000789868	2012	20121231	0.335159806445
0001523733	2012	20121231	0000836429	2012	20120731	0.395306403131
0001523733	2012	20121231	0001389067	2012	20121231	0.578694164488
0001523733	2012	20121231	0000027748	2012	20120728	0.370142338698
0001523733	2012	20121231	0000746967	2012	20120930	0.578148624406
0001523733	2012	20121231	0001000228	2012	20121229	0.380377963632
0001523733	2012	20121231	0001371217	2012	20121231	0.369415208647
0001523733	2012	20121231	0001117106	2012	20121231	0.407991394207
0001523733	2012	20121231	0000093389	2012	20121231	0.36231697938
0001523733	2012	20121231	0001287808	2012	20121231	0.391931115576
0001523733	2012	20121231	0001125903	2012	20121231	0.580147831342
0001523733	2012	20121231	0001491525	2012	20120331	0.402134518843
0001523733	2012	20121231	0001111817	2012	20120630	0.359148415753
0001523733	2012	20121231	0000825324	2012	20120930	0.352786645743
0001523733	2012	20121231	0001020475	2012	20121231	0.765214420904
0001523733	2012	20121231	0001529293	2012	20120731	0.454048489865
0001523733	2012	20121231	0001551887	2012	20121031	0.426994748904
0001523733	2012	20121231	0001002590	2012	20120930	0.382254876275
0001523733	2012	20121231	0000727510	2012	20121231	0.381567701196
0001523733	2012	20121231	0001510524	2012	20121231	0.407475084803
0001523733	2012	20121231	0001355304	2012	20121231	0.410332888189
0001523733	2012	20121231	0000041719	2012	20121231	0.352469032419
0001523733	2012	20121231	0001005284	2012	20121231	0.354644752806
0001523733	2012	20121231	0001366407	2012	20121231	0.59832442189
0001523733	2012	20121231	0001450708	2012	20121031	0.468625910645
0001523733	2012	20121231	0001530804	2012	20121231	0.458133578999
0001523733	2012	20121231	0000948426	2012	20121231	0.408676562479
